params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",7.468445999999858,100,-0.05462392778786079,-0.054421936758893265,-0.12647058823529414,0.04642857142857141,0.03584242019005724
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",4.334941999999955,100,-0.09504293619720215,-0.11731409544950053,-0.2,0.1411764705882353,0.06407320715234907
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",3.4738569999999527,100,-0.15857332474898717,-0.15294117647058825,-0.27999999999999997,0.03666666666666664,0.0478701954018011
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",3.36548700000003,100,-0.1754127870919333,-0.1642857142857143,-0.27999999999999997,-0.11285714285714282,0.0392014852662386
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",10.350189,100,-0.04701990690158424,-0.04969135802469135,-0.13214285714285717,0.041379310344827565,0.03365734743577063
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",10.975709999999935,100,-0.06755247896218729,-0.0659745179063361,-0.11636363636363632,0.0025000000000000022,0.02722209586066662
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",10.059706000000006,100,-0.06833421491081831,-0.07141156462585033,-0.11956521739130431,0.024242424242424235,0.02799096868889359
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",8.663604999999961,100,-0.048873163268369,-0.056382978723404226,-0.10555555555555554,0.04642857142857141,0.029778190064927948
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",7.912479000000076,100,-0.04268366028937193,-0.045333333333333316,-0.13913043478260873,0.12777777777777777,0.03669394623763157
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",8.829098999999815,100,-0.05655617542327641,-0.05518991877687528,-0.14090909090909093,0.05185185185185183,0.03642005485554868
